pa<br>rv	a<br>dhy	stro	text	stro_id	typ
IX	24	51	do zrobienia<br>	IX 24 51	
IX	24	52	do zrobienia<br>	IX 24 52	
IX	24	53	do zrobienia<br>	IX 24 53	
IX	24	54	do zrobienia<br>	IX 24 54	
IX	24	55	do zrobienia<br>	IX 24 55	
IX	24	56	do zrobienia<br>	IX 24 56	
IX	25	1	do zrobienia<br>	IX 25 1	
IX	25	2	do zrobienia<br>	IX 25 2	
IX	25	3	do zrobienia<br>	IX 25 3	
IX	25	4	do zrobienia<br>	IX 25 4	
IX	25	5	do zrobienia<br>	IX 25 5	
IX	25	6	do zrobienia<br>	IX 25 6	
IX	25	7	do zrobienia<br>	IX 25 7	
IX	25	8	do zrobienia<br>	IX 25 8	
IX	25	9	do zrobienia<br>	IX 25 9	
IX	25	10	do zrobienia<br>	IX 25 10	
IX	25	11	do zrobienia<br>	IX 25 11	
IX	25	12	do zrobienia<br>	IX 25 12	
IX	25	13	do zrobienia<br>	IX 25 13	
IX	25	14	do zrobienia<br>	IX 25 14	
IX	25	15	do zrobienia<br>	IX 25 15	
IX	25	16	do zrobienia<br>	IX 25 16	
IX	25	17	do zrobienia<br>	IX 25 17	
IX	25	18	do zrobienia<br>	IX 25 18	
IX	25	19	do zrobienia<br>	IX 25 19	
IX	25	20	do zrobienia<br>	IX 25 20	
IX	25	21	do zrobienia<br>	IX 25 21	
IX	25	22	do zrobienia<br>	IX 25 22	
IX	25	23	do zrobienia<br>	IX 25 23	
IX	25	24	do zrobienia<br>	IX 25 24	
IX	25	25	do zrobienia<br>	IX 25 25	
IX	25	26	do zrobienia<br>	IX 25 26	
IX	25	27	do zrobienia<br>	IX 25 27	
IX	25	28	do zrobienia<br>	IX 25 28	
IX	25	29	do zrobienia<br>	IX 25 29	
IX	25	30	do zrobienia<br>	IX 25 30	
IX	25	31	do zrobienia<br>	IX 25 31	
IX	25	32	do zrobienia<br>	IX 25 32	
IX	25	33	do zrobienia<br>	IX 25 33	
IX	25	34	do zrobienia<br>	IX 25 34	
IX	25	35	do zrobienia<br>	IX 25 35	
IX	25	36	do zrobienia<br>	IX 25 36	
IX	25	37	do zrobienia<br>	IX 25 37	
IX	26	1	do zrobienia<br>	IX 26 1	
IX	26	2	do zrobienia<br>	IX 26 2	
IX	26	3	do zrobienia<br>	IX 26 3	
IX	26	4	do zrobienia<br>	IX 26 4	
IX	26	5	do zrobienia<br>	IX 26 5	
IX	26	6	do zrobienia<br>	IX 26 6	
IX	26	7	do zrobienia<br>	IX 26 7	
IX	26	8	do zrobienia<br>	IX 26 8	
IX	26	9	do zrobienia<br>	IX 26 9	
IX	26	10	do zrobienia<br>	IX 26 10	
IX	26	11	do zrobienia<br>	IX 26 11	
IX	26	12	do zrobienia<br>	IX 26 12	
IX	26	13	do zrobienia<br>	IX 26 13	
IX	26	14	do zrobienia<br>	IX 26 14	
IX	26	15	do zrobienia<br>	IX 26 15	
IX	26	16	do zrobienia<br>	IX 26 16	
IX	26	17	do zrobienia<br>	IX 26 17	
IX	26	18	do zrobienia<br>	IX 26 18	
IX	26	19	do zrobienia<br>	IX 26 19	
IX	26	20	do zrobienia<br>	IX 26 20	
IX	26	21	do zrobienia<br>	IX 26 21	
IX	26	22	do zrobienia<br>	IX 26 22	
IX	26	23	do zrobienia<br>	IX 26 23	
IX	26	24	do zrobienia<br>	IX 26 24	
IX	26	25	do zrobienia<br>	IX 26 25	
IX	26	26	do zrobienia<br>	IX 26 26	
IX	26	27	do zrobienia<br>	IX 26 27	
IX	26	28	do zrobienia<br>	IX 26 28	
IX	26	29	do zrobienia<br>	IX 26 29	
IX	26	30	do zrobienia<br>	IX 26 30	
IX	26	31	do zrobienia<br>	IX 26 31	
IX	26	32	do zrobienia<br>	IX 26 32	
IX	26	33	do zrobienia<br>	IX 26 33	
IX	26	34	do zrobienia<br>	IX 26 34	
IX	26	35	do zrobienia<br>	IX 26 35	
IX	26	36	do zrobienia<br>	IX 26 36	
IX	26	37	do zrobienia<br>	IX 26 37	
IX	26	38	do zrobienia<br>	IX 26 38	
IX	26	39	do zrobienia<br>	IX 26 39	
IX	26	40	do zrobienia<br>	IX 26 40	
IX	26	41	do zrobienia<br>	IX 26 41	
IX	26	42	do zrobienia<br>	IX 26 42	
IX	26	43	do zrobienia<br>	IX 26 43	
IX	26	44	do zrobienia<br>	IX 26 44	
IX	26	45	do zrobienia<br>	IX 26 45	
IX	26	46	do zrobienia<br>	IX 26 46	
IX	26	47	do zrobienia<br>	IX 26 47	
IX	26	48	do zrobienia<br>	IX 26 48	
IX	26	49	do zrobienia<br>	IX 26 49	
IX	26	50	do zrobienia<br>	IX 26 50	
IX	26	51	do zrobienia<br>	IX 26 51	
IX	26	52	do zrobienia<br>	IX 26 52	
IX	26	53	do zrobienia<br>	IX 26 53	
IX	26	54	do zrobienia<br>	IX 26 54	
IX	27	1	do zrobienia<br>	IX 27 1	
IX	27	2	do zrobienia<br>	IX 27 2	
IX	27	3	do zrobienia<br>	IX 27 3	
IX	27	4	do zrobienia<br>	IX 27 4	
IX	27	5	do zrobienia<br>	IX 27 5	
IX	27	6	do zrobienia<br>	IX 27 6	
IX	27	7	do zrobienia<br>	IX 27 7	
IX	27	8	do zrobienia<br>	IX 27 8	
IX	27	9	do zrobienia<br>	IX 27 9	
IX	27	10	do zrobienia<br>	IX 27 10	
IX	27	11	do zrobienia<br>	IX 27 11	
IX	27	12	do zrobienia<br>	IX 27 12	
IX	27	13	do zrobienia<br>	IX 27 13	
IX	27	14	do zrobienia<br>	IX 27 14	
IX	27	15	do zrobienia<br>	IX 27 15	
IX	27	16	do zrobienia<br>	IX 27 16	
IX	27	17	do zrobienia<br>	IX 27 17	
IX	27	18	do zrobienia<br>	IX 27 18	
IX	27	19	do zrobienia<br>	IX 27 19	
IX	27	20	do zrobienia<br>	IX 27 20	
IX	27	21	do zrobienia<br>	IX 27 21	
IX	27	22	do zrobienia<br>	IX 27 22	
IX	27	23	do zrobienia<br>	IX 27 23	
IX	27	24	do zrobienia<br>	IX 27 24	
IX	27	25	do zrobienia<br>	IX 27 25	
IX	27	26	do zrobienia<br>	IX 27 26	
IX	27	27	do zrobienia<br>	IX 27 27	
IX	27	28	do zrobienia<br>	IX 27 28	
IX	27	29	do zrobienia<br>	IX 27 29	
IX	27	30	do zrobienia<br>	IX 27 30	
IX	27	31	do zrobienia<br>	IX 27 31	
IX	27	32	do zrobienia<br>	IX 27 32	
IX	27	33	do zrobienia<br>	IX 27 33	
IX	27	34	do zrobienia<br>	IX 27 34	
IX	27	35	do zrobienia<br>	IX 27 35	
IX	27	36	do zrobienia<br>	IX 27 36	
IX	27	37	do zrobienia<br>	IX 27 37	
IX	27	38	do zrobienia<br>	IX 27 38	
IX	27	39	do zrobienia<br>	IX 27 39	
IX	27	40	do zrobienia<br>	IX 27 40	
IX	27	41	do zrobienia<br>	IX 27 41	
IX	27	42	do zrobienia<br>	IX 27 42	
IX	27	43	do zrobienia<br>	IX 27 43	
IX	27	44	do zrobienia<br>	IX 27 44	
IX	27	45	do zrobienia<br>	IX 27 45	
IX	27	46	do zrobienia<br>	IX 27 46	
IX	27	47	do zrobienia<br>	IX 27 47	
IX	27	48	do zrobienia<br>	IX 27 48	
IX	27	49	do zrobienia<br>	IX 27 49	
IX	27	50	do zrobienia<br>	IX 27 50	
IX	27	51	do zrobienia<br>	IX 27 51	
IX	27	52	do zrobienia<br>	IX 27 52	
IX	27	53	do zrobienia<br>	IX 27 53	
IX	27	54	do zrobienia<br>	IX 27 54	
IX	27	55	do zrobienia<br>	IX 27 55	
IX	27	56	do zrobienia<br>	IX 27 56	
IX	27	57	do zrobienia<br>	IX 27 57	
IX	27	58	do zrobienia<br>	IX 27 58	
IX	27	59	do zrobienia<br>	IX 27 59	
IX	27	60	do zrobienia<br>	IX 27 60	
IX	27	61	do zrobienia<br>	IX 27 61	
IX	27	62	do zrobienia<br>	IX 27 62	
IX	27	63	do zrobienia<br>	IX 27 63	
IX	28	1	do zrobienia<br>	IX 28 1	
IX	28	2	do zrobienia<br>	IX 28 2	
IX	28	3	do zrobienia<br>	IX 28 3	
IX	28	4	do zrobienia<br>	IX 28 4	
IX	28	5	do zrobienia<br>	IX 28 5	
IX	28	6	do zrobienia<br>	IX 28 6	
IX	28	7	do zrobienia<br>	IX 28 7	
IX	28	8	do zrobienia<br>	IX 28 8	
IX	28	9	do zrobienia<br>	IX 28 9	
IX	28	10	do zrobienia<br>	IX 28 10	
IX	28	11	do zrobienia<br>	IX 28 11	
IX	28	12	do zrobienia<br>	IX 28 12	
IX	28	13	do zrobienia<br>	IX 28 13	
IX	28	14	do zrobienia<br>	IX 28 14	
IX	28	15	do zrobienia<br>	IX 28 15	
IX	28	16	do zrobienia<br>	IX 28 16	
IX	28	17	do zrobienia<br>	IX 28 17	
IX	28	18	do zrobienia<br>	IX 28 18	
IX	28	19	do zrobienia<br>	IX 28 19	
IX	28	20	do zrobienia<br>	IX 28 20	
IX	28	21	do zrobienia<br>	IX 28 21	
IX	28	22	do zrobienia<br>	IX 28 22	
IX	28	23	do zrobienia<br>	IX 28 23	
IX	28	24	do zrobienia<br>	IX 28 24	
IX	28	25	do zrobienia<br>	IX 28 25	
IX	28	26	do zrobienia<br>	IX 28 26	
IX	28	27	do zrobienia<br>	IX 28 27	
IX	28	28	do zrobienia<br>	IX 28 28	
IX	28	29	do zrobienia<br>	IX 28 29	
IX	28	30	do zrobienia<br>	IX 28 30	
IX	28	31	do zrobienia<br>	IX 28 31	
IX	28	32	do zrobienia<br>	IX 28 32	
IX	28	33	do zrobienia<br>	IX 28 33	
IX	28	34	do zrobienia<br>	IX 28 34	
IX	28	35	do zrobienia<br>	IX 28 35	
IX	28	36	do zrobienia<br>	IX 28 36	
IX	28	37	do zrobienia<br>	IX 28 37	
IX	28	38	do zrobienia<br>	IX 28 38	
IX	28	39	do zrobienia<br>	IX 28 39	
IX	28	40	do zrobienia<br>	IX 28 40	
IX	28	41	do zrobienia<br>	IX 28 41	
IX	28	42	do zrobienia<br>	IX 28 42	
IX	28	43	do zrobienia<br>	IX 28 43	
IX	28	44	do zrobienia<br>	IX 28 44	
IX	28	45	do zrobienia<br>	IX 28 45	
IX	28	46	do zrobienia<br>	IX 28 46	
IX	28	47	do zrobienia<br>	IX 28 47	
IX	28	48	do zrobienia<br>	IX 28 48	
IX	28	49	do zrobienia<br>	IX 28 49	
IX	28	50	do zrobienia<br>	IX 28 50	
IX	28	51	do zrobienia<br>	IX 28 51	
IX	28	52	do zrobienia<br>	IX 28 52	
IX	28	53	do zrobienia<br>	IX 28 53	
IX	28	54	do zrobienia<br>	IX 28 54	
IX	28	55	do zrobienia<br>	IX 28 55	
IX	28	56	do zrobienia<br>	IX 28 56	
IX	28	57	do zrobienia<br>	IX 28 57	
IX	28	58	do zrobienia<br>	IX 28 58	
IX	28	59	do zrobienia<br>	IX 28 59	
IX	28	60	do zrobienia<br>	IX 28 60	
IX	28	61	do zrobienia<br>	IX 28 61	
IX	28	62	do zrobienia<br>	IX 28 62	
IX	28	63	do zrobienia<br>	IX 28 63	
IX	28	64	do zrobienia<br>	IX 28 64	
IX	28	65	do zrobienia<br>	IX 28 65	
IX	28	66	do zrobienia<br>	IX 28 66	
IX	28	67	do zrobienia<br>	IX 28 67	
IX	28	68	do zrobienia<br>	IX 28 68	
IX	28	69	do zrobienia<br>	IX 28 69	
IX	28	70	do zrobienia<br>	IX 28 70	
IX	28	71	do zrobienia<br>	IX 28 71	
IX	28	72	do zrobienia<br>	IX 28 72	
IX	28	73	do zrobienia<br>	IX 28 73	
IX	28	74	do zrobienia<br>	IX 28 74	
IX	28	75	do zrobienia<br>	IX 28 75	
IX	28	76	do zrobienia<br>	IX 28 76	
IX	28	77	do zrobienia<br>	IX 28 77	
IX	28	78	do zrobienia<br>	IX 28 78	
IX	28	79	do zrobienia<br>	IX 28 79	
IX	28	80	do zrobienia<br>	IX 28 80	
IX	28	81	do zrobienia<br>	IX 28 81	
IX	28	82	do zrobienia<br>	IX 28 82	
IX	28	83	do zrobienia<br>	IX 28 83	
IX	28	84	do zrobienia<br>	IX 28 84	
IX	28	85	do zrobienia<br>	IX 28 85	
IX	28	86	do zrobienia<br>	IX 28 86	
IX	28	87	do zrobienia<br>	IX 28 87	
IX	28	88	do zrobienia<br>	IX 28 88	
IX	28	89	do zrobienia<br>	IX 28 89	
IX	28	90	do zrobienia<br>	IX 28 90	
IX	28	91	do zrobienia<br>	IX 28 91	
IX	28	92	do zrobienia<br>	IX 28 92	
IX	29	1	do zrobienia<br>	IX 29 1	
IX	29	2	do zrobienia<br>	IX 29 2	
IX	29	3	do zrobienia<br>	IX 29 3	
IX	29	4	do zrobienia<br>	IX 29 4	
IX	29	5	do zrobienia<br>	IX 29 5	
IX	29	6	do zrobienia<br>	IX 29 6	
IX	29	7	do zrobienia<br>	IX 29 7	
IX	29	8	do zrobienia<br>	IX 29 8	
IX	29	9	do zrobienia<br>	IX 29 9	
IX	29	10	do zrobienia<br>	IX 29 10	
IX	29	11	do zrobienia<br>	IX 29 11	
IX	29	12	do zrobienia<br>	IX 29 12	
IX	29	13	do zrobienia<br>	IX 29 13	
IX	29	14	do zrobienia<br>	IX 29 14	
IX	29	15	do zrobienia<br>	IX 29 15	
IX	29	16	do zrobienia<br>	IX 29 16	
IX	29	17	do zrobienia<br>	IX 29 17	
IX	29	18	do zrobienia<br>	IX 29 18	
IX	29	19	do zrobienia<br>	IX 29 19	
IX	29	20	do zrobienia<br>	IX 29 20	
IX	29	21	do zrobienia<br>	IX 29 21	
IX	29	22	do zrobienia<br>	IX 29 22	
IX	29	23	do zrobienia<br>	IX 29 23	
IX	29	24	do zrobienia<br>	IX 29 24	
IX	29	25	do zrobienia<br>	IX 29 25	
IX	29	26	do zrobienia<br>	IX 29 26	
IX	29	27	do zrobienia<br>	IX 29 27	
IX	29	28	do zrobienia<br>	IX 29 28	
IX	29	29	do zrobienia<br>	IX 29 29	
IX	29	30	do zrobienia<br>	IX 29 30	
IX	29	31	do zrobienia<br>	IX 29 31	
IX	29	32	do zrobienia<br>	IX 29 32	
IX	29	33	do zrobienia<br>	IX 29 33	
IX	29	34	do zrobienia<br>	IX 29 34	
IX	29	35	do zrobienia<br>	IX 29 35	
IX	29	36	do zrobienia<br>	IX 29 36	
IX	29	37	do zrobienia<br>	IX 29 37	
IX	29	38	do zrobienia<br>	IX 29 38	
IX	29	39	do zrobienia<br>	IX 29 39	
IX	29	40	do zrobienia<br>	IX 29 40	
IX	29	41	do zrobienia<br>	IX 29 41	
IX	29	42	do zrobienia<br>	IX 29 42	
IX	29	43	do zrobienia<br>	IX 29 43	
IX	29	44	do zrobienia<br>	IX 29 44	
IX	29	45	do zrobienia<br>	IX 29 45	
IX	29	46	do zrobienia<br>	IX 29 46	
IX	29	47	do zrobienia<br>	IX 29 47	
IX	29	48	do zrobienia<br>	IX 29 48	
IX	29	49	do zrobienia<br>	IX 29 49	
IX	29	50	do zrobienia<br>	IX 29 50	
IX	29	51	do zrobienia<br>	IX 29 51	
IX	29	52	do zrobienia<br>	IX 29 52	
IX	29	53	do zrobienia<br>	IX 29 53	
IX	29	54	do zrobienia<br>	IX 29 54	
IX	29	55	do zrobienia<br>	IX 29 55	
IX	29	56	do zrobienia<br>	IX 29 56	
IX	29	57	do zrobienia<br>	IX 29 57	
IX	29	58	do zrobienia<br>	IX 29 58	
IX	29	59	do zrobienia<br>	IX 29 59	
IX	29	60	do zrobienia<br>	IX 29 60	
IX	29	61	do zrobienia<br>	IX 29 61	
IX	29	62	do zrobienia<br>	IX 29 62	
IX	29	63	do zrobienia<br>	IX 29 63	
IX	29	64	do zrobienia<br>	IX 29 64	
IX	29	65	do zrobienia<br>	IX 29 65	
IX	29	66	do zrobienia<br>	IX 29 66	
IX	30	1	do zrobienia<br>	IX 30 1	
IX	30	2	do zrobienia<br>	IX 30 2	
IX	30	3	do zrobienia<br>	IX 30 3	
IX	30	4	do zrobienia<br>	IX 30 4	
IX	30	5	do zrobienia<br>	IX 30 5	
IX	30	6	do zrobienia<br>	IX 30 6	
IX	30	7	do zrobienia<br>	IX 30 7	
IX	30	8	do zrobienia<br>	IX 30 8	
IX	30	9	do zrobienia<br>	IX 30 9	
IX	30	10	do zrobienia<br>	IX 30 10	
IX	30	11	do zrobienia<br>	IX 30 11	
IX	30	12	do zrobienia<br>	IX 30 12	
IX	30	13	do zrobienia<br>	IX 30 13	
IX	30	14	do zrobienia<br>	IX 30 14	
IX	30	15	do zrobienia<br>	IX 30 15	
IX	30	16	do zrobienia<br>	IX 30 16	
IX	30	17	do zrobienia<br>	IX 30 17	
IX	30	18	do zrobienia<br>	IX 30 18	
IX	30	19	do zrobienia<br>	IX 30 19	
IX	30	20	do zrobienia<br>	IX 30 20	
IX	30	21	do zrobienia<br>	IX 30 21	
IX	30	22	do zrobienia<br>	IX 30 22	
IX	30	23	do zrobienia<br>	IX 30 23	
IX	30	24	do zrobienia<br>	IX 30 24	
IX	30	25	do zrobienia<br>	IX 30 25	
IX	30	26	do zrobienia<br>	IX 30 26	
IX	30	27	do zrobienia<br>	IX 30 27	
IX	30	28	do zrobienia<br>	IX 30 28	
IX	30	29	do zrobienia<br>	IX 30 29	
IX	30	30	do zrobienia<br>	IX 30 30	
IX	30	31	do zrobienia<br>	IX 30 31	
IX	30	32	do zrobienia<br>	IX 30 32	
IX	30	33	do zrobienia<br>	IX 30 33	
IX	30	34	do zrobienia<br>	IX 30 34	
IX	30	35	do zrobienia<br>	IX 30 35	
IX	30	36	do zrobienia<br>	IX 30 36	
IX	30	37	do zrobienia<br>	IX 30 37	
IX	30	38	do zrobienia<br>	IX 30 38	
IX	30	39	do zrobienia<br>	IX 30 39	
IX	30	40	do zrobienia<br>	IX 30 40	
IX	30	41	do zrobienia<br>	IX 30 41	
IX	30	42	do zrobienia<br>	IX 30 42	
IX	30	43	do zrobienia<br>	IX 30 43	
IX	30	44	do zrobienia<br>	IX 30 44	
IX	30	45	do zrobienia<br>	IX 30 45	
IX	30	46	do zrobienia<br>	IX 30 46	
IX	30	47	do zrobienia<br>	IX 30 47	
IX	30	48	do zrobienia<br>	IX 30 48	
IX	30	49	do zrobienia<br>	IX 30 49	
IX	30	50	do zrobienia<br>	IX 30 50	
IX	30	51	do zrobienia<br>	IX 30 51	
IX	30	52	do zrobienia<br>	IX 30 52	
IX	30	53	do zrobienia<br>	IX 30 53	
IX	30	54	do zrobienia<br>	IX 30 54	
IX	30	55	do zrobienia<br>	IX 30 55	
IX	30	56	do zrobienia<br>	IX 30 56	
IX	30	57	do zrobienia<br>	IX 30 57	
IX	30	58	do zrobienia<br>	IX 30 58	
IX	30	59	do zrobienia<br>	IX 30 59	
IX	30	60	do zrobienia<br>	IX 30 60	
IX	30	61	do zrobienia<br>	IX 30 61	
IX	30	62	do zrobienia<br>	IX 30 62	
IX	30	63	do zrobienia<br>	IX 30 63	
IX	30	64	do zrobienia<br>	IX 30 64	
IX	30	65	do zrobienia<br>	IX 30 65	
IX	30	66	do zrobienia<br>	IX 30 66	
IX	30	67	do zrobienia<br>	IX 30 67	
IX	30	68	do zrobienia<br>	IX 30 68	
IX	31	1	do zrobienia<br>	IX 31 1	
IX	31	2	do zrobienia<br>	IX 31 2	
IX	31	3	do zrobienia<br>	IX 31 3	
IX	31	4	do zrobienia<br>	IX 31 4	
IX	31	5	do zrobienia<br>	IX 31 5	
IX	31	6	do zrobienia<br>	IX 31 6	
IX	31	7	do zrobienia<br>	IX 31 7	
IX	31	8	do zrobienia<br>	IX 31 8	
IX	31	9	do zrobienia<br>	IX 31 9	
IX	31	10	do zrobienia<br>	IX 31 10	
IX	31	11	do zrobienia<br>	IX 31 11	
IX	31	12	do zrobienia<br>	IX 31 12	
IX	31	13	do zrobienia<br>	IX 31 13	
IX	31	14	do zrobienia<br>	IX 31 14	
IX	31	15	do zrobienia<br>	IX 31 15	
IX	31	16	do zrobienia<br>	IX 31 16	
IX	31	17	do zrobienia<br>	IX 31 17	
IX	31	18	do zrobienia<br>	IX 31 18	
IX	31	19	do zrobienia<br>	IX 31 19	
IX	31	20	do zrobienia<br>	IX 31 20	
IX	31	21	do zrobienia<br>	IX 31 21	
IX	31	22	do zrobienia<br>	IX 31 22	
IX	31	23	do zrobienia<br>	IX 31 23	
IX	31	24	do zrobienia<br>	IX 31 24	
IX	31	25	do zrobienia<br>	IX 31 25	
IX	31	26	do zrobienia<br>	IX 31 26	
IX	31	27	do zrobienia<br>	IX 31 27	
IX	31	28	do zrobienia<br>	IX 31 28	
IX	31	29	do zrobienia<br>	IX 31 29	
IX	31	30	do zrobienia<br>	IX 31 30	
IX	31	31	do zrobienia<br>	IX 31 31	
IX	31	32	do zrobienia<br>	IX 31 32	
IX	31	33	do zrobienia<br>	IX 31 33	
IX	31	34	do zrobienia<br>	IX 31 34	
IX	31	35	do zrobienia<br>	IX 31 35	
IX	31	36	do zrobienia<br>	IX 31 36	
IX	31	37	do zrobienia<br>	IX 31 37	
IX	31	38	do zrobienia<br>	IX 31 38	
IX	31	39	do zrobienia<br>	IX 31 39	
IX	31	40	do zrobienia<br>	IX 31 40	
IX	31	41	do zrobienia<br>	IX 31 41	
IX	31	42	do zrobienia<br>	IX 31 42	
IX	31	43	do zrobienia<br>	IX 31 43	
IX	31	44	do zrobienia<br>	IX 31 44	
IX	31	45	do zrobienia<br>	IX 31 45	
IX	31	46	do zrobienia<br>	IX 31 46	
IX	31	47	do zrobienia<br>	IX 31 47	
IX	31	48	do zrobienia<br>	IX 31 48	
IX	31	49	do zrobienia<br>	IX 31 49	
IX	31	50	do zrobienia<br>	IX 31 50	
IX	31	51	do zrobienia<br>	IX 31 51	
IX	31	52	do zrobienia<br>	IX 31 52	
IX	31	53	do zrobienia<br>	IX 31 53	
IX	31	54	do zrobienia<br>	IX 31 54	
IX	31	55	do zrobienia<br>	IX 31 55	
IX	31	56	do zrobienia<br>	IX 31 56	
IX	31	57	do zrobienia<br>	IX 31 57	
IX	31	58	do zrobienia<br>	IX 31 58	
IX	31	59	do zrobienia<br>	IX 31 59	
IX	31	60	do zrobienia<br>	IX 31 60	
IX	32	1	do zrobienia<br>	IX 32 1	
IX	32	2	do zrobienia<br>	IX 32 2	
IX	32	3	do zrobienia<br>	IX 32 3	
IX	32	4	do zrobienia<br>	IX 32 4	
IX	32	5	do zrobienia<br>	IX 32 5	
IX	32	6	do zrobienia<br>	IX 32 6	
IX	32	7	do zrobienia<br>	IX 32 7	
IX	32	8	do zrobienia<br>	IX 32 8	
IX	32	9	do zrobienia<br>	IX 32 9	
IX	32	10	do zrobienia<br>	IX 32 10	
IX	32	11	do zrobienia<br>	IX 32 11	
IX	32	12	do zrobienia<br>	IX 32 12	
IX	32	13	do zrobienia<br>	IX 32 13	
IX	32	14	do zrobienia<br>	IX 32 14	
IX	32	15	do zrobienia<br>	IX 32 15	
IX	32	16	do zrobienia<br>	IX 32 16	
IX	32	17	do zrobienia<br>	IX 32 17	
IX	32	18	do zrobienia<br>	IX 32 18	
IX	32	19	do zrobienia<br>	IX 32 19	
IX	32	20	do zrobienia<br>	IX 32 20	
IX	32	21	do zrobienia<br>	IX 32 21	
IX	32	22	do zrobienia<br>	IX 32 22	
IX	32	23	do zrobienia<br>	IX 32 23	
IX	32	24	do zrobienia<br>	IX 32 24	
IX	32	25	do zrobienia<br>	IX 32 25	
IX	32	26	do zrobienia<br>	IX 32 26	
IX	32	27	do zrobienia<br>	IX 32 27	
IX	32	28	do zrobienia<br>	IX 32 28	
IX	32	29	do zrobienia<br>	IX 32 29	
IX	32	30	do zrobienia<br>	IX 32 30	
IX	32	31	do zrobienia<br>	IX 32 31	
IX	32	32	do zrobienia<br>	IX 32 32	
IX	32	33	do zrobienia<br>	IX 32 33	
IX	32	34	do zrobienia<br>	IX 32 34	
IX	32	35	do zrobienia<br>	IX 32 35	
IX	32	36	do zrobienia<br>	IX 32 36	
IX	32	37	do zrobienia<br>	IX 32 37	
IX	32	38	do zrobienia<br>	IX 32 38	
IX	32	39	do zrobienia<br>	IX 32 39	
IX	32	40	do zrobienia<br>	IX 32 40	
IX	32	41	do zrobienia<br>	IX 32 41	
IX	32	42	do zrobienia<br>	IX 32 42	
IX	32	43	do zrobienia<br>	IX 32 43	
IX	32	44	do zrobienia<br>	IX 32 44	
IX	32	45	do zrobienia<br>	IX 32 45	
IX	32	46	do zrobienia<br>	IX 32 46	
IX	32	47	do zrobienia<br>	IX 32 47	
IX	32	48	do zrobienia<br>	IX 32 48	
IX	32	49	do zrobienia<br>	IX 32 49	
IX	32	50	do zrobienia<br>	IX 32 50	
IX	32	51	do zrobienia<br>	IX 32 51	
IX	32	52	do zrobienia<br>	IX 32 52	
IX	33	1	do zrobienia<br>	IX 33 1	
IX	33	2	do zrobienia<br>	IX 33 2	
IX	33	3	do zrobienia<br>	IX 33 3	
IX	33	4	do zrobienia<br>	IX 33 4	
IX	33	5	do zrobienia<br>	IX 33 5	
IX	33	6	do zrobienia<br>	IX 33 6	
IX	33	7	do zrobienia<br>	IX 33 7	
IX	33	8	do zrobienia<br>	IX 33 8	
IX	33	9	do zrobienia<br>	IX 33 9	
IX	33	10	do zrobienia<br>	IX 33 10	
IX	33	11	do zrobienia<br>	IX 33 11	
IX	33	12	do zrobienia<br>	IX 33 12	
IX	33	13	do zrobienia<br>	IX 33 13	
IX	33	14	do zrobienia<br>	IX 33 14	
IX	33	15	do zrobienia<br>	IX 33 15	
IX	33	16	do zrobienia<br>	IX 33 16	
IX	33	17	do zrobienia<br>	IX 33 17	
IX	33	18	do zrobienia<br>	IX 33 18	
IX	34	1	do zrobienia<br>	IX 34 1	
IX	34	2	do zrobienia<br>	IX 34 2	
IX	34	3	do zrobienia<br>	IX 34 3	
IX	34	4	do zrobienia<br>	IX 34 4	
IX	34	5	do zrobienia<br>	IX 34 5	
IX	34	6	do zrobienia<br>	IX 34 6	
IX	34	7	do zrobienia<br>	IX 34 7	
IX	34	8	do zrobienia<br>	IX 34 8	
IX	34	9	do zrobienia<br>	IX 34 9	
IX	34	10	do zrobienia<br>	IX 34 10	
IX	34	11	do zrobienia<br>	IX 34 11	
IX	34	12	do zrobienia<br>	IX 34 12	
IX	34	13	do zrobienia<br>	IX 34 13	
IX	34	14	do zrobienia<br>	IX 34 14	
IX	34	15	do zrobienia<br>	IX 34 15	
IX	34	16	do zrobienia<br>	IX 34 16	
IX	34	17	do zrobienia<br>	IX 34 17	
IX	34	18	do zrobienia<br>	IX 34 18	
IX	34	19	do zrobienia<br>	IX 34 19	
IX	34	20	do zrobienia<br>	IX 34 20	
IX	34	21	do zrobienia<br>	IX 34 21	
IX	34	22	do zrobienia<br>	IX 34 22	
IX	34	23	do zrobienia<br>	IX 34 23	
IX	34	24	do zrobienia<br>	IX 34 24	
IX	34	25	do zrobienia<br>	IX 34 25	
IX	34	26	do zrobienia<br>	IX 34 26	
IX	34	27	do zrobienia<br>	IX 34 27	
IX	34	28	do zrobienia<br>	IX 34 28	
IX	34	29	do zrobienia<br>	IX 34 29	
IX	34	30	do zrobienia<br>	IX 34 30	
IX	34	31	do zrobienia<br>	IX 34 31	
IX	34	32	do zrobienia<br>	IX 34 32	
IX	34	33	do zrobienia<br>	IX 34 33	
IX	34	34	do zrobienia<br>	IX 34 34	
IX	34	35	do zrobienia<br>	IX 34 35	
IX	34	36	do zrobienia<br>	IX 34 36	
IX	34	37	do zrobienia<br>	IX 34 37	
IX	34	38	do zrobienia<br>	IX 34 38	
IX	34	39	do zrobienia<br>	IX 34 39	
IX	34	40	do zrobienia<br>	IX 34 40	
IX	34	41	do zrobienia<br>	IX 34 41	
IX	34	42	do zrobienia<br>	IX 34 42	
